player_name,player_short_name,player_id,player_birthdate,team_name,team_id,competition_name,competition_id,season_name,season_id,position_group,minutes_full_all,minutes_full_tip,minutes_full_otip,count_match,count_match_failed,total_distance_full_all,total_metersperminute_full_all,running_distance_full_all,hsr_distance_full_all,hsr_count_full_all,sprint_distance_full_all,sprint_count_full_all,hi_distance_full_all,hi_count_full_all,medaccel_count_full_all,highaccel_count_full_all,meddecel_count_full_all,highdecel_count_full_all,explacceltohsr_count_full_all,timetohsr_top3,explacceltosprint_count_full_all,timetosprint_top3,psv99,psv99_top5,total_distance_full_tip,total_metersperminute_full_tip,running_distance_full_tip,hsr_distance_full_tip,hsr_count_full_tip,sprint_distance_full_tip,sprint_count_full_tip,hi_distance_full_tip,hi_count_full_tip,medaccel_count_full_tip,highaccel_count_full_tip,meddecel_count_full_tip,highdecel_count_full_tip,explacceltohsr_count_full_tip,explacceltosprint_count_full_tip,total_distance_full_otip,total_metersperminute_full_otip,running_distance_full_otip,hsr_distance_full_otip,hsr_count_full_otip,sprint_distance_full_otip,sprint_count_full_otip,hi_distance_full_otip,hi_count_full_otip,medaccel_count_full_otip,highaccel_count_full_otip,meddecel_count_full_otip,highdecel_count_full_otip,explacceltohsr_count_full_otip,explacceltosprint_count_full_otip
Ethan Alagich,E. Alagich,560893,2003-12-18,Adelaide United Football Club,866,AUS - A-League,61,2024/2025,95,Full Back,96.53,31.42,23.75,1,1,11530.0,119.44,1552.0,559.0,57.0,213.0,10.0,772.0,67.0,109.0,5.0,93.0,18.0,1.0,,1.0,,29.7,29.7,4360.0,138.78,574.0,177.0,17.0,40.0,3.0,217.0,20.0,36.0,2.0,30.0,4.0,0.0,0.0,3911.0,164.67,793.0,330.0,32.0,158.0,5.0,488.0,37.0,41.0,2.0,29.0,6.0,1.0,1.0
Ethan Alagich,E. Alagich,560893,2003-12-18,Adelaide United Football Club,866,AUS - A-League,61,2024/2025,95,Midfield,97.67,28.09,26.45,25,0,12199.52,124.91,1975.64,490.12,42.52,97.12,4.96,587.24,47.48,109.04,3.4,95.4,14.0,2.44,0.62,0.76,1.34,27.16,29.36,4362.52,155.3,732.84,131.36,13.4,32.36,1.28,163.72,14.68,33.96,0.84,28.08,2.8,0.48,0.08,4571.16,172.81,1090.36,334.4,26.52,58.56,2.56,392.96,29.08,47.24,1.44,36.44,5.32,0.8,0.32
Alexandar Popovic,A. Popovic,560894,2002-09-07,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Central Defender,97.21,27.84,21.8,15,0,10580.87,108.84,1534.13,502.2,44.0,145.93,8.07,648.13,52.07,114.47,5.53,91.2,12.87,3.07,0.72,0.8,1.72,28.93,30.74,3605.67,129.5,502.8,111.4,10.67,21.67,1.07,133.07,11.73,37.27,1.4,30.07,2.87,0.47,0.0,3596.13,164.99,788.07,336.87,28.87,117.33,5.4,454.2,34.27,42.67,2.07,28.73,3.93,0.93,0.47
Isaías Sánchez Cortés,Isaias,560895,1987-02-09,Adelaide United Football Club,866,AUS - A-League,61,2024/2025,95,Central Defender,94.91,30.98,28.32,4,1,10607.25,111.76,1358.75,408.75,36.5,110.5,8.0,519.25,44.5,112.75,3.5,94.75,12.25,3.5,0.83,0.25,,27.23,27.23,3917.75,126.48,533.75,84.5,7.25,13.75,1.0,98.25,8.25,36.0,0.75,30.75,2.75,0.25,0.0,4137.0,146.08,689.25,282.75,25.25,81.75,5.5,364.5,30.75,47.0,1.5,36.0,4.0,1.5,0.25
Isaías Sánchez Cortés,Isaias,560895,1987-02-09,Adelaide United Football Club,866,AUS - A-League,61,2024/2025,95,Midfield,97.63,27.85,25.24,4,0,11494.0,117.73,2013.25,606.0,50.25,113.75,5.5,719.75,55.75,120.0,4.25,101.0,17.25,3.75,0.83,0.75,,27.12,27.12,4059.5,145.76,810.5,116.0,8.5,8.75,0.25,124.75,8.75,39.25,1.5,30.75,3.25,0.75,0.25,4288.75,169.91,1067.25,453.25,35.5,98.5,3.5,551.75,39.0,48.75,1.5,35.5,7.0,1.5,0.25
Louis Zabala,L. Zabala,560898,2001-01-25,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Central Defender,102.23,26.08,33.93,1,0,12103.0,118.39,1633.0,485.0,36.0,49.0,4.0,534.0,40.0,123.0,4.0,99.0,16.0,1.0,,1.0,,26.9,26.9,3844.0,147.37,676.0,187.0,12.0,24.0,1.0,211.0,13.0,29.0,0.0,23.0,4.0,0.0,0.0,4772.0,140.63,706.0,268.0,19.0,12.0,1.0,280.0,20.0,54.0,2.0,39.0,2.0,0.0,0.0
Louis Zabala,L. Zabala,560898,2001-01-25,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Full Back,86.82,23.45,24.28,7,0,9846.86,113.42,1330.0,505.29,43.43,96.43,6.0,601.71,49.43,105.14,5.71,88.57,15.86,3.86,0.68,0.43,,26.93,27.52,3374.0,143.85,520.71,192.57,16.71,38.57,2.29,231.14,19.0,34.14,1.86,25.71,4.71,1.0,0.0,3526.14,145.25,623.43,255.57,21.71,49.29,2.71,304.86,24.43,41.0,2.14,29.29,4.0,1.14,0.29
Louis Zabala,L. Zabala,560898,2001-01-25,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Midfield,74.68,16.05,26.77,3,0,9846.0,131.85,1728.67,430.67,36.33,65.0,4.0,495.67,40.33,90.0,2.33,84.33,10.67,0.0,,0.0,,26.53,26.53,2558.0,159.38,491.0,97.0,8.0,8.67,0.33,105.67,8.33,20.67,0.0,17.33,2.0,0.0,0.0,4720.67,176.36,1103.33,317.33,26.0,50.67,2.0,368.0,28.0,45.0,0.67,38.33,4.67,0.0,0.0
Henry Hore,H. Hore,560901,1999-08-17,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Center Forward,93.08,27.34,24.46,3,0,11623.67,124.87,1934.67,574.67,49.33,88.67,5.0,663.33,54.33,117.33,4.33,104.33,12.67,4.33,0.83,1.0,,26.53,26.53,4199.0,153.59,775.33,243.67,19.33,40.67,2.0,284.33,21.33,45.0,1.33,33.0,4.33,0.67,0.0,4242.67,173.45,1019.67,274.33,23.33,34.33,1.0,308.67,24.33,40.33,1.33,32.67,3.67,1.0,0.0
Henry Hore,H. Hore,560901,1999-08-17,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Midfield,97.15,32.94,27.28,2,0,12648.5,130.2,2160.0,515.5,50.5,69.0,4.5,584.5,55.0,121.0,4.0,107.5,13.0,2.0,,0.5,,25.75,25.75,4997.5,151.71,906.0,271.5,22.5,33.0,1.5,304.5,24.0,50.5,2.0,38.5,3.5,1.5,0.5,4647.0,170.32,1089.5,227.5,26.5,26.5,1.5,254.0,28.0,40.0,0.5,32.5,4.0,0.0,0.0
Henry Hore,H. Hore,560901,1999-08-17,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Wide Attacker,83.9,22.13,24.32,5,0,10611.8,126.48,1807.4,616.2,51.8,94.4,6.6,710.6,58.4,105.6,3.6,94.0,12.8,2.2,0.67,0.4,,26.58,26.58,3462.2,156.45,724.6,277.2,23.6,60.2,3.2,337.4,26.8,36.0,1.2,25.4,3.8,0.8,0.2,4055.2,166.74,914.8,299.8,22.6,27.8,1.8,327.6,24.4,40.4,1.6,33.2,4.2,0.8,0.0
Noah Botić,N. Botić,560916,2002-01-11,Western United,1803,AUS - A-League,61,2024/2025,95,Center Forward,84.77,24.26,24.75,24,0,10407.62,122.78,1476.62,633.71,62.62,209.0,12.54,842.71,75.17,104.12,7.96,85.08,16.5,6.12,0.62,1.58,1.37,28.98,30.16,3581.88,147.65,616.67,309.88,29.83,117.54,6.54,427.42,36.38,39.46,2.75,25.62,4.62,2.08,0.62,3955.88,159.86,709.54,283.83,27.96,83.38,4.46,367.21,32.42,36.67,2.29,30.12,5.71,1.83,0.29
Rhys Bozinovski,R. Bozinovski,560917,2004-07-03,Western United,1803,AUS - A-League,61,2024/2025,95,Midfield,85.11,23.78,25.37,24,0,10817.08,127.09,1890.58,531.75,47.21,130.29,6.79,662.04,54.0,108.5,4.46,93.46,14.17,2.96,0.65,0.96,1.21,28.18,30.14,3753.17,157.86,728.54,175.17,15.33,37.21,1.83,212.38,17.17,36.5,1.33,29.5,3.0,0.71,0.08,4322.12,170.37,1014.17,325.0,28.71,86.83,3.92,411.83,32.62,45.58,1.67,34.33,5.75,1.17,0.33
Antonee Alan Burke-Gilroy,A. Burke-Gilroy,560983,1997-10-03,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Full Back,90.52,25.83,26.27,20,0,10529.35,116.33,1348.9,535.75,54.5,224.8,11.5,760.55,66.0,108.5,5.45,92.8,14.8,3.9,0.64,1.6,1.27,30.16,31.6,3680.0,142.46,549.75,187.45,20.0,88.15,4.0,275.6,24.0,35.95,1.55,27.8,4.35,1.0,0.4,3893.25,148.17,645.3,298.8,28.65,115.85,5.6,414.65,34.25,43.45,2.05,30.5,4.25,1.5,0.75
Antonee Alan Burke-Gilroy,A. Burke-Gilroy,560983,1997-10-03,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Wide Attacker,61.37,10.43,26.27,1,0,8629.0,140.61,1610.0,584.0,57.0,158.0,7.0,742.0,64.0,86.0,7.0,79.0,11.0,6.0,,1.0,,31.0,31.0,1877.0,179.9,427.0,157.0,16.0,51.0,2.0,208.0,18.0,18.0,3.0,12.0,2.0,2.0,0.0,4522.0,172.16,1068.0,394.0,36.0,90.0,4.0,484.0,40.0,53.0,2.0,43.0,6.0,2.0,1.0
David Williams,D. Williams,560984,1988-02-26,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Center Forward,99.1,22.62,34.93,1,0,11082.0,111.83,1404.0,467.0,39.0,30.0,3.0,497.0,42.0,103.0,5.0,93.0,8.0,3.0,,0.0,,25.7,25.7,3261.0,144.19,525.0,276.0,21.0,12.0,1.0,288.0,22.0,33.0,2.0,26.0,3.0,2.0,0.0,4835.0,138.41,760.0,155.0,16.0,17.0,0.0,172.0,16.0,40.0,2.0,38.0,2.0,1.0,0.0
David Williams,D. Williams,560984,1988-02-26,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Wide Attacker,68.52,15.38,28.25,1,0,8153.0,118.99,1342.0,375.0,33.0,80.0,5.0,455.0,38.0,83.0,3.0,76.0,13.0,2.0,,0.0,,28.0,28.0,2186.0,142.1,449.0,156.0,13.0,27.0,1.0,183.0,14.0,22.0,1.0,12.0,1.0,0.0,0.0,4121.0,145.88,813.0,212.0,16.0,46.0,2.0,258.0,18.0,42.0,1.0,34.0,6.0,0.0,0.0
Keegan Jelacic,K. Jelacic,560986,2002-07-31,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Center Forward,92.59,28.18,26.04,3,0,11875.0,128.25,1884.33,749.0,64.0,230.33,12.67,979.33,76.67,106.0,5.0,83.67,12.67,4.33,0.84,0.33,,29.07,29.07,4399.0,156.12,775.0,292.33,26.33,115.0,5.33,407.33,31.67,41.67,2.0,29.33,4.0,1.0,0.33,4374.33,167.96,953.0,418.33,33.67,108.0,4.67,526.33,38.33,35.67,1.33,28.0,3.67,1.33,0.0
Keegan Jelacic,K. Jelacic,560986,2002-07-31,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Full Back,95.68,24.73,31.67,1,0,11235.0,117.42,1369.0,525.0,57.0,202.0,13.0,727.0,70.0,120.0,6.0,103.0,15.0,6.0,,0.0,,29.5,29.5,3583.0,144.87,612.0,218.0,26.0,81.0,4.0,299.0,30.0,41.0,1.0,31.0,5.0,1.0,0.0,4394.0,138.76,625.0,240.0,23.0,73.0,4.0,313.0,27.0,44.0,2.0,36.0,3.0,2.0,0.0
Keegan Jelacic,K. Jelacic,560986,2002-07-31,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Midfield,103.77,30.95,28.18,1,0,12784.0,123.2,2020.0,725.0,67.0,209.0,11.0,934.0,78.0,114.0,2.0,94.0,7.0,1.0,,0.0,,28.1,28.1,4900.0,158.32,949.0,355.0,33.0,71.0,3.0,426.0,36.0,45.0,0.0,29.0,3.0,0.0,0.0,4459.0,158.21,923.0,355.0,29.0,111.0,6.0,466.0,35.0,46.0,0.0,40.0,3.0,0.0,0.0
Keegan Jelacic,K. Jelacic,560986,2002-07-31,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Wide Attacker,92.76,24.57,27.9,16,0,11266.56,121.46,1761.94,677.38,62.94,205.81,11.5,883.19,74.44,110.62,5.56,91.25,15.75,3.88,0.67,1.12,1.47,28.94,30.12,3731.94,151.87,691.81,265.38,25.69,92.44,4.81,357.81,30.5,39.44,2.12,25.88,4.25,1.62,0.25,4393.88,157.5,911.44,363.19,31.38,96.88,4.88,460.06,36.25,42.62,2.0,34.25,5.44,1.31,0.19
Trent Ostler,T. Ostler,560987,2002-04-03,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Full Back,94.57,26.71,28.54,4,0,10945.25,115.74,1645.5,643.5,62.0,158.75,11.25,802.25,73.25,133.5,7.25,116.75,18.5,5.0,0.73,1.0,1.61,27.88,27.88,3698.0,138.46,611.5,267.25,24.75,82.0,5.25,349.25,30.0,45.75,2.75,36.0,4.75,1.75,0.5,4235.5,148.4,834.25,326.5,29.75,67.0,4.5,393.5,34.25,54.0,2.25,41.25,6.5,2.0,0.5
Trent Ostler,T. Ostler,560987,2002-04-03,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Wide Attacker,87.01,18.76,29.68,14,0,10559.07,121.35,1657.0,710.21,64.5,229.14,12.79,939.36,77.29,113.0,6.79,98.5,17.86,4.36,0.66,1.57,1.27,29.08,30.02,2962.93,157.95,589.43,296.21,26.57,131.93,6.14,428.14,32.71,34.07,2.5,21.57,3.93,1.79,0.5,4494.79,151.47,892.79,366.21,31.86,84.29,4.86,450.5,36.71,48.21,2.14,41.21,7.57,1.21,0.43
Tomislav Mrčela,T. Mrčela,560989,1990-10-01,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Central Defender,98.13,22.98,31.73,19,0,10100.05,102.93,1160.53,331.05,28.42,54.74,3.05,385.79,31.47,102.68,3.84,88.16,9.32,2.11,0.88,0.74,1.89,26.52,28.72,2795.21,121.66,307.84,61.37,5.58,9.68,0.26,71.05,5.84,23.58,0.74,20.63,1.79,0.05,0.05,4439.79,139.94,709.11,241.68,19.84,41.0,1.58,282.68,21.42,50.58,1.74,38.16,3.53,0.89,0.16
Alex Bonetig,A. Bonetig,560990,2002-08-20,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Central Defender,99.48,27.49,27.73,26,0,10226.35,102.8,1168.65,329.73,29.88,82.77,4.58,412.5,34.46,103.54,4.38,81.81,8.62,2.65,0.7,0.42,1.63,28.17,31.18,3454.04,125.64,413.12,85.5,7.42,16.58,0.81,102.08,8.23,29.27,1.27,23.46,1.96,0.65,0.0,3783.19,136.44,589.58,212.85,19.0,59.92,2.46,272.77,21.46,43.58,1.77,31.85,2.81,0.77,0.15
Daniel Wilmering,D. Wilmering,560992,2000-12-19,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Full Back,99.23,29.72,28.14,21,1,11308.14,113.96,1613.81,781.1,74.29,320.48,16.29,1101.57,90.57,128.0,9.14,108.43,20.86,7.19,0.59,2.52,1.21,29.87,31.24,4133.9,139.12,709.95,347.0,33.05,160.52,7.67,507.52,40.71,44.33,3.67,33.86,5.57,2.81,1.0,4033.1,143.31,693.62,363.86,34.19,139.33,7.24,503.19,41.43,52.05,2.81,36.05,6.86,1.95,0.71
Marlee Francois,M. Francois,582974,2002-12-29,Auckland FC,4177,AUS - A-League,61,2024/2025,95,Wide Attacker,64.63,16.06,17.31,6,0,7752.0,119.95,1203.17,607.0,55.83,184.83,9.67,791.83,65.5,84.67,6.67,71.83,16.33,5.67,0.71,1.33,1.51,28.53,28.74,2384.83,148.54,439.17,248.5,24.5,101.33,4.67,349.83,29.17,28.67,2.0,17.83,3.83,2.0,0.33,2737.0,158.08,611.67,295.83,24.17,64.67,3.33,360.5,27.5,31.5,1.67,24.33,5.33,1.5,0.0
Jesse Randall,J. Randall,624628,2002-08-19,Auckland FC,4177,AUS - A-League,61,2024/2025,95,Center Forward,66.12,17.57,18.19,4,0,8043.25,121.64,1381.25,619.0,63.0,206.75,12.25,825.75,75.25,88.0,8.25,77.25,11.0,6.0,0.77,2.25,1.37,28.93,28.93,2556.25,145.45,496.0,254.25,27.0,128.75,6.75,383.0,33.75,30.0,3.0,21.0,3.75,2.25,1.25,3106.0,170.78,744.75,310.75,28.75,58.75,4.25,369.5,33.0,32.75,2.25,25.75,3.0,1.75,0.25
Jesse Randall,J. Randall,624628,2002-08-19,Auckland FC,4177,AUS - A-League,61,2024/2025,95,Wide Attacker,66.6,13.65,21.25,1,0,8328.0,125.05,1310.0,805.0,82.0,360.0,19.0,1165.0,101.0,99.0,12.0,69.0,33.0,10.0,,3.0,,30.8,30.8,2441.0,178.83,566.0,325.0,35.0,183.0,10.0,508.0,45.0,28.0,5.0,12.0,9.0,4.0,2.0,3304.0,155.48,660.0,441.0,40.0,164.0,7.0,605.0,47.0,42.0,4.0,28.0,11.0,3.0,1.0
Isaac Hughes,I. Hughes,698137,2004-03-25,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Central Defender,95.57,25.03,29.78,24,0,10029.88,104.95,1182.42,378.42,35.71,117.29,5.92,495.71,41.62,113.71,5.12,92.25,10.04,3.79,0.63,1.04,1.11,28.88,31.0,3213.92,128.39,414.75,101.54,9.5,25.17,1.17,126.71,10.67,32.62,1.17,25.38,1.96,0.62,0.04,4039.04,135.61,599.33,228.62,20.88,77.79,3.29,306.42,24.17,52.58,2.21,39.0,3.75,1.67,0.5
Lukas Kelly-Heald,L. Kelly-Heald,698141,2005-03-18,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Full Back,99.53,27.46,31.53,2,0,10975.5,110.27,1378.0,538.5,52.5,227.0,11.5,765.5,64.0,133.0,8.5,117.5,15.5,7.5,,1.5,,29.0,29.0,3538.0,128.85,461.0,151.5,14.5,55.5,2.0,207.0,16.5,42.0,2.0,31.0,4.0,1.0,0.0,4441.5,140.85,747.0,344.0,33.0,162.0,7.0,506.0,40.0,66.5,3.5,46.0,6.0,3.5,0.5
Lukas Kelly-Heald,L. Kelly-Heald,698141,2005-03-18,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Midfield,85.99,21.43,27.65,4,0,10891.25,126.66,2016.25,589.25,47.25,101.0,6.5,690.25,53.75,108.25,3.75,91.0,11.75,1.25,0.83,0.25,,26.57,26.57,3252.5,151.78,649.25,123.25,9.75,13.25,0.75,136.5,10.5,30.0,0.75,22.75,2.5,0.5,0.25,4688.75,169.6,1164.25,417.0,33.5,77.0,4.75,494.0,38.25,52.5,1.5,38.75,5.5,0.25,0.0
Lukas Kelly-Heald,L. Kelly-Heald,698141,2005-03-18,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Wide Attacker,79.67,19.39,26.71,4,0,10027.75,125.86,1754.5,711.5,57.25,172.25,8.5,883.75,65.75,109.5,6.75,91.0,15.5,4.75,0.77,0.75,1.97,28.55,28.55,2910.75,150.1,584.5,225.75,20.5,83.5,3.0,309.25,23.5,33.5,1.75,22.25,2.75,1.0,0.25,4312.75,161.45,1012.5,410.25,31.75,81.0,3.75,491.25,35.5,51.5,2.25,38.5,8.0,1.5,0.5
Fin Conchie,F. Conchie,698142,2003-08-10,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Midfield,68.12,22.47,19.78,2,0,8945.5,131.31,1820.0,496.0,42.0,45.5,3.0,541.5,45.0,106.0,3.5,93.0,13.5,1.0,,0.0,,25.8,25.8,3683.5,163.95,916.5,240.5,18.0,13.5,1.0,254.0,19.0,38.5,1.5,30.0,3.0,0.0,0.0,3333.0,168.48,804.5,238.5,21.5,29.5,1.5,268.0,23.0,45.0,1.5,30.5,6.0,0.5,0.0
Thomas Aquilina,T. Aquilina,735573,2001-02-02,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Central Defender,98.65,27.6,33.3,1,1,10640.0,107.86,1283.0,351.0,31.0,76.0,4.0,427.0,35.0,110.0,7.0,85.0,12.0,5.0,,0.0,,28.7,28.7,3399.0,123.15,473.0,127.0,13.0,40.0,1.0,167.0,14.0,34.0,2.0,24.0,2.0,2.0,0.0,4591.0,137.87,664.0,201.0,16.0,33.0,1.0,234.0,17.0,53.0,2.0,36.0,4.0,2.0,0.0
Thomas Aquilina,T. Aquilina,735573,2001-02-02,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Full Back,98.59,30.41,27.14,10,0,10997.4,111.54,1523.3,674.8,59.6,227.8,11.1,902.6,70.7,108.4,5.5,90.0,15.4,4.3,0.74,2.1,1.34,29.66,30.46,3958.4,130.17,602.7,262.7,23.9,105.6,4.5,368.3,28.4,38.4,1.8,27.7,4.3,1.2,0.5,3991.6,147.1,725.3,347.8,30.7,101.7,5.2,449.5,35.9,42.7,2.2,31.7,5.0,1.5,0.6
Thomas Aquilina,T. Aquilina,735573,2001-02-02,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Midfield,98.2,38.07,18.12,1,0,11334.0,115.42,1711.0,769.0,71.0,236.0,14.0,1005.0,85.0,119.0,4.0,101.0,16.0,3.0,,1.0,,28.0,28.0,5322.0,139.81,893.0,404.0,36.0,110.0,5.0,514.0,41.0,55.0,1.0,48.0,4.0,0.0,0.0,2904.0,160.29,641.0,286.0,27.0,124.0,7.0,410.0,34.0,33.0,2.0,20.0,5.0,2.0,1.0
Thomas Aquilina,T. Aquilina,735573,2001-02-02,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Wide Attacker,95.22,27.05,28.58,13,0,11470.46,120.46,1873.77,814.0,64.54,189.15,10.15,1003.15,74.69,107.23,4.77,89.77,14.85,3.46,0.71,0.54,1.46,28.29,29.46,3921.46,144.96,719.77,333.62,26.0,96.62,4.38,430.23,30.38,40.69,1.77,26.23,4.08,1.15,0.54,4459.38,156.01,948.46,421.85,32.69,79.0,4.15,500.85,36.85,42.15,1.62,34.38,5.31,1.08,0.0
Kosta Grozos,K. Grozos,735574,2000-08-10,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Central Defender,99.29,29.49,28.34,16,1,10174.81,102.48,1143.75,308.81,28.75,76.44,4.0,385.25,32.75,98.75,3.44,80.62,6.69,1.44,0.75,0.31,1.66,28.27,29.7,3674.88,124.61,413.44,65.88,6.06,14.12,0.38,80.0,6.44,30.25,0.75,25.88,1.69,0.19,0.0,3688.38,130.13,569.81,206.56,19.69,55.19,2.38,261.75,22.06,42.81,1.5,31.88,2.44,0.69,0.19
Kosta Grozos,K. Grozos,735574,2000-08-10,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Midfield,99.08,27.49,29.46,6,0,11769.0,118.78,1809.33,502.67,40.67,118.67,4.5,621.33,45.17,100.17,2.83,90.33,7.33,2.17,0.77,0.33,,28.32,28.98,3924.5,142.78,736.83,112.17,9.0,11.17,0.33,123.33,9.33,28.17,0.83,23.5,1.83,0.67,0.0,4796.5,162.84,938.0,367.0,30.17,100.67,3.33,467.67,33.5,47.17,1.0,38.33,3.0,0.83,0.17
Mohamed Al-Taay,M. Al-Taay,735576,2000-06-15,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Midfield,62.65,22.97,21.08,1,0,7877.0,125.73,1320.0,550.0,41.0,29.0,1.0,579.0,42.0,108.0,4.0,100.0,11.0,3.0,,0.0,,24.7,24.7,3192.0,138.98,665.0,163.0,12.0,5.0,0.0,168.0,12.0,42.0,1.0,30.0,2.0,1.0,0.0,3305.0,156.76,590.0,357.0,26.0,21.0,0.0,378.0,26.0,51.0,1.0,43.0,3.0,1.0,0.0
Mohamed Al-Taay,M. Al-Taay,735576,2000-06-15,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Midfield,79.6,22.07,27.97,1,0,9873.0,124.03,1792.0,312.0,30.0,8.0,2.0,320.0,32.0,113.0,3.0,107.0,12.0,0.0,,0.0,,24.3,24.3,3190.0,144.56,632.0,62.0,8.0,5.0,0.0,67.0,8.0,34.0,1.0,26.0,2.0,0.0,0.0,4467.0,159.73,1055.0,236.0,19.0,2.0,0.0,238.0,19.0,48.0,2.0,43.0,6.0,0.0,0.0
Mark Natta,M. Natta,735578,2002-11-28,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Central Defender,96.26,27.92,28.61,16,1,9949.75,103.37,1127.81,337.31,33.31,94.25,5.38,431.56,38.69,106.0,4.19,85.25,9.62,3.19,0.66,0.88,1.35,28.29,30.22,3487.19,124.91,411.5,79.81,8.31,20.69,0.94,100.5,9.25,33.25,1.12,27.56,2.38,0.62,0.19,3729.5,130.37,562.25,221.94,21.19,65.69,3.31,287.62,24.5,44.38,1.81,33.06,3.12,1.12,0.31
Mark Natta,M. Natta,735578,2002-11-28,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Full Back,99.48,28.93,29.46,3,0,10881.67,109.39,1375.33,509.67,51.67,179.67,10.0,689.33,61.67,110.33,7.67,100.0,15.0,5.0,0.92,3.0,1.6,30.0,30.0,3786.33,130.89,534.0,179.67,15.67,43.33,2.67,223.0,18.33,31.33,2.0,27.33,3.0,1.33,0.67,4206.67,142.81,693.67,295.33,30.67,127.33,5.67,422.67,36.33,47.33,3.0,37.0,5.33,2.33,1.67
Clarismario Santos Rodrigues,Clarismario Rodrigues,745320,2001-07-27,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Full Back,65.47,15.22,15.59,2,0,6968.5,106.44,947.0,405.0,40.0,182.0,8.5,587.0,48.5,75.0,6.5,62.0,11.0,3.5,,2.0,,32.3,32.3,2156.5,141.72,384.0,194.0,15.5,90.0,3.5,284.0,19.0,22.5,2.5,17.0,3.5,1.0,0.5,2242.5,143.83,425.5,190.5,19.0,85.0,4.0,275.5,23.0,28.5,2.0,19.0,3.0,1.5,0.5
Clarismario Santos Rodrigues,Clarismario Rodrigues,745320,2001-07-27,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Wide Attacker,87.33,25.26,20.47,9,0,9668.22,110.71,1323.56,637.56,65.44,356.89,16.22,994.44,81.67,100.89,9.0,80.0,20.33,7.44,0.58,3.33,1.1,31.8,32.52,3428.22,135.72,556.89,298.78,34.33,208.78,9.44,507.56,43.78,41.33,4.0,25.67,5.67,3.22,1.78,3103.44,151.59,609.22,274.89,25.33,107.67,5.11,382.56,30.44,32.33,2.22,21.89,4.44,2.0,0.78
Alessandro Lopane,A. Lopane,771855,2004-04-09,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Midfield,84.47,28.34,19.52,7,0,11072.71,131.09,2056.29,658.29,56.43,105.0,6.86,763.29,63.29,109.0,3.86,99.14,11.86,2.71,0.69,0.71,1.44,26.91,27.44,4463.57,157.51,853.43,309.29,26.14,56.0,3.57,365.29,29.71,44.14,1.43,35.29,3.57,1.0,0.29,3617.43,185.28,1010.71,313.43,25.0,42.57,1.86,356.0,26.86,36.29,1.29,27.86,3.43,0.71,0.0
